StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	X
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10277	58:55.8		27		Fixation	1066	519	479	609									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10294	58:55.8		27		Fixation	1066	519	479	610									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10310	58:55.8		27		Fixation	1066	519	479	611	560	547	514	460	537	503	3.48	3.69	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10327	58:55.8		27		Fixation	1066	519	479	612	567	533	504	454	535	493	3.5	3.69	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10344	58:55.8		27		Fixation	1066	519	479	613			505	421	505	421		3.77	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10360	58:55.8		27		Fixation	1066	519	479	614	467	484	510	414	488	449	3.9	3.77	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10377	58:55.9		27		Fixation	1066	519	479	615									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10394	58:55.9		27		Fixation	1066	519	479	616									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10410	58:55.9		27		Fixation	1066	519	479	617									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10427	58:55.9		27		Fixation	1066	519	479	618									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10444	58:55.9		27		Fixation	1066	519	479	619									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10460	58:55.9		27		Fixation	1066	519	479	620	501	504	514	486	507	495	3.69	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10477	58:56.0		27		Fixation	1066	519	479	621									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10494	58:56.0		27		Fixation	1066	519	479	622									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10510	58:56.0		27		Fixation	1066	519	479	623									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10527	58:56.0		27		Fixation	1066	519	479	624	484	447	495	433	489	440	3.79	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10544	58:56.0		27		Fixation	1066	519	479	625	532	523	496	420	514	471	3.61	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10560	58:56.0		27		Fixation	1066	519	479	626	532	560	506	481	519	520	3.59	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10577	58:56.1		27		Fixation	1066	519	479	627			489	378	489	378		3.75	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10594	58:56.1		27		Fixation	1066	519	479	628	523	492	519	429	521	460	3.67	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10610	58:56.1		27		Fixation	1066	519	479	629									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10627	58:56.1		27		Fixation	1066	519	479	630									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10644	58:56.1		27		Fixation	1066	519	479	631									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10660	58:56.1		27		Fixation	1066	519	479	632	534	523	507	450	520	486	3.61	3.65	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10677	58:56.2		27		Fixation	1066	519	479	633			489	467	489	467		3.65	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10694	58:56.2		27		Fixation	1066	519	479	634	547	465	510	491	528	478	3.78	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10710	58:56.2		27		Fixation	1066	519	479	635									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10727	58:56.2				Unclassified	350			636									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10744	58:56.2				Unclassified	350			637									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10760	58:56.2				Unclassified	350			638									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10777	58:56.3				Unclassified	350			639									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10793	58:56.3				Unclassified	350			640									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10810	58:56.3				Unclassified	350			641									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10827	58:56.3				Unclassified	350			642									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10843	58:56.3				Unclassified	350			643									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10860	58:56.3				Unclassified	350			644									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10877	58:56.4				Unclassified	350			645									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10893	58:56.4				Unclassified	350			646									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10910	58:56.4				Unclassified	350			647									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10927	58:56.4				Unclassified	350			648									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10943	58:56.4				Unclassified	350			649									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10960	58:56.4				Unclassified	350			650									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10977	58:56.5				Unclassified	350			651									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	10993	58:56.5				Unclassified	350			652									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11010	58:56.5				Unclassified	350			653									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11027	58:56.5				Unclassified	350			654									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11043	58:56.5				Unclassified	350			655									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11060	58:56.5				Unclassified	350			656	507	549	532	556	519	552	3.74	3.6	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11077	58:56.6		28		Fixation	150	520	554	657	499	534	530	562	514	548	3.76	3.6	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11093	58:56.6		28		Fixation	150	520	554	658	505	527	511	571	508	549	3.77	3.52	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11110	58:56.6		28		Fixation	150	520	554	659	495	538	532	569	513	553	3.77	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11127	58:56.6		28		Fixation	150	520	554	660	505	537	531	562	518	549	3.77	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11143	58:56.6		28		Fixation	150	520	554	661	528	592	517	579	522	585	3.6	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11160	58:56.6		28		Fixation	150	520	554	662	527	634	514	567	520	600	3.57	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11177	58:56.7		28		Fixation	150	520	554	663	518	590	521	603	519	596	3.63	3.56	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11193	58:56.7		28		Fixation	150	520	554	664	504	515	546	602	525	558	3.82	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11210	58:56.7		28		Fixation	150	520	554	665									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11227	58:56.7				Unclassified	500			666									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11243	58:56.7				Unclassified	500			667									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11260	58:56.7				Unclassified	500			668									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11276	58:56.8				Unclassified	500			669									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11293	58:56.8				Unclassified	500			670									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11310	58:56.8				Unclassified	500			671									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11326	58:56.8				Unclassified	500			672									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11343	58:56.8				Unclassified	500			673									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11360	58:56.8				Unclassified	500			674									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11376	58:56.9				Unclassified	500			675									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11393	58:56.9				Unclassified	500			676									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11410	58:56.9				Unclassified	500			677									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11426	58:56.9				Unclassified	500			678									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The bottle is right here.avi	11443	58:56.9				Unclassified	500			679									4	4	
